route_type;case;origin_destination;departure_time;player;itinerary;leg;duration_leg;modal;line;fare;itinerary_duration
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;3;2;1729;BUS;9354-10;430;5298
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;3;3;191;WALK;;430;5298
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;3;4;1386;BUS;7545-10;430;5298
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;3;5;124;WALK;;430;5298
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;3;6;1566;BUS;709M-10;430;5298
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;3;7;123;WALK;;430;5298
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;4;1;145;WALK;;748;5866
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;4;2;1627;BUS;148P-10;748;5866
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;4;3;173;WALK;;748;5866
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;4;4;1600;RAIL;CPTM L08;748;5866
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;4;5;19;WALK;;748;5866
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;4;6;1360;RAIL;CPTM L09;748;5866
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;4;7;514;WALK;;748;5866
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;5;1;145;WALK;;430;6263
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;5;2;4084;BUS;967A-10;430;6263
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;5;3;1504;BUS;709A-10;430;6263
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;5;4;123;WALK;;430;6263
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;1;164;WALK;;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;2;455;BUS;342N-10;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;3;132;BUS;4020-10;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;4;219;WALK;;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;5;1348;RAIL;CPTM L11;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;6;151;WALK;;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;7;963;SUBWAY;METRÔ L1;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;8;11;WALK;;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;9;1521;SUBWAY;METRÔ L5;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;1;10;129;WALK;;765;5485
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;1;195;WALK;;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;2;141;BUS;2705-10;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;3;677;WALK;;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;4;1685;RAIL;CPTM L11;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;5;151;WALK;;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;6;963;SUBWAY;METRÔ L1;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;7;11;WALK;;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;8;1521;SUBWAY;METRÔ L5;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;2;9;129;WALK;;765;5898
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;1;629;WALK;;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;2;906;BUS;407P-10;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;3;263;WALK;;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;4;1969;SUBWAY;METRÔ L3;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;5;19;WALK;;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;6;749;SUBWAY;METRÔ L1;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;7;11;WALK;;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;8;1521;SUBWAY;METRÔ L5;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;3;9;129;WALK;;748;6391
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;1;195;WALK;;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;2;520;BUS;342N-10;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;3;119;WALK;;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;4;2022;RAIL;CPTM L11;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;5;151;WALK;;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;6;963;SUBWAY;METRÔ L1;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;7;11;WALK;;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;8;1521;SUBWAY;METRÔ L5;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;4;9;129;WALK;;765;6466
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;1;195;WALK;;765;6912
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;2;690;BUS;342N-10;765;6912
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;3;119;WALK;;765;6912
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;4;2022;RAIL;CPTM L11;765;6912
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;5;151;WALK;;765;6912
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;6;963;SUBWAY;METRÔ L1;765;6912
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;7;11;WALK;;765;6912
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;8;1521;SUBWAY;METRÔ L5;765;6912
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;OTP;5;9;129;WALK;;765;6912
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;1;1;885;WALK;;748;4986
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;1;2;654;BUS;6074-10;748;4986
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;1;3;142;WALK;;748;4986
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;1;4;1700;RAIL;CPTM L09;748;4986
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;1;5;513;WALK;;748;4986
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;1;6;686;BUS;8022-10;748;4986
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;1;7;130;WALK;;748;4986
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;2;1;751;WALK;;748;5198
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;2;2;806;BUS;6027-10;748;5198
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;2;3;235;WALK;;748;5198
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;2;4;1360;RAIL;CPTM L09;748;5198
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;2;5;366;WALK;;748;5198
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;2;6;950;BUS;177H-10;748;5198
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;2;7;57;WALK;;748;5198
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;3;1;751;WALK;;748;5349
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;3;2;813;BUS;6027-10;748;5349
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;3;3;235;WALK;;748;5349
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;3;4;1530;RAIL;CPTM L09;748;5349
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;3;5;324;WALK;;748;5349
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;3;6;750;BUS;809U-10;748;5349
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;3;7;57;WALK;;748;5349
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;4;1;885;WALK;;748;5538
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;4;2;654;BUS;6074-10;748;5538
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;4;3;142;WALK;;748;5538
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;4;4;1700;RAIL;CPTM L09;748;5538
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;4;5;513;WALK;;748;5538
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;4;6;686;BUS;8022-10;748;5538
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;4;7;130;WALK;;748;5538
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;5;1;710;WALK;;748;6035
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;5;2;920;BUS;6076-10;748;6035
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;5;3;165;WALK;;748;6035
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;5;4;1870;RAIL;CPTM L09;748;6035
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;5;5;366;WALK;;748;6035
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;5;6;1100;BUS;177H-10;748;6035
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;OTP;5;7;57;WALK;;748;6035
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;1;1;531;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;1;2;1440;RAIL;CPTM L11;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;1;3;248;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;1;4;840;SUBWAY;METRÔ L4;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;1;5;586;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;2;1;531;WALK;;765;4236
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;2;2;1440;RAIL;CPTM L11;765;4236
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;2;3;248;WALK;;765;4236
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;2;4;560;SUBWAY;METRÔ L4;765;4236
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;2;5;106;WALK;;765;4236
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;2;6;432;BUS;8700-10;765;4236
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;2;7;133;WALK;;765;4236
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;3;1;531;WALK;;748;4847
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;3;2;1440;RAIL;CPTM L11;748;4847
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;3;3;101;WALK;;748;4847
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;3;4;993;BUS;701A-10;748;4847
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;3;5;864;BUS;8700-10;748;4847
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;3;6;133;WALK;;748;4847
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;4;1;24;WALK;;430;6979
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;4;2;725;BUS;3020-10;430;6979
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;4;3;123;WALK;;430;6979
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;4;4;1239;BUS;4310-10;430;6979
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;4;5;1445;BUS;3459-10;430;6979
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;4;6;1984;BUS;702U-10;430;6979
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;Google;4;7;133;WALK;;430;6979
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;1;1;136;WALK;;2495;4925
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;1;2;1230;BUS;177H-10;2495;4925
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;1;3;4;WALK;;2495;4925
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;1;4;1153;BUS;282;2495;4925
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;1;5;556;WALK;;2495;4925
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;1;6;540;RAIL;CPTM L09;2495;4925
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;1;7;494;WALK;;2495;4925
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;2;1;152;WALK;;2495;4956
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;2;2;1433;BUS;148P-10;2495;4956
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;2;3;10;WALK;;2495;4956
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;2;4;1113;BUS;282;2495;4956
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;2;5;556;WALK;;2495;4956
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;2;6;540;RAIL;CPTM L09;2495;4956
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;2;7;494;WALK;;2495;4956
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;3;1;136;WALK;;430;6607
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;3;2;808;BUS;177H-10;430;6607
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;3;3;3369;BUS;967A-10;430;6607
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;3;4;1504;BUS;709A-10;430;6607
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;4;1;136;WALK;;430;7414
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;4;2;2597;BUS;177H-10;430;7414
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;4;3;168;WALK;;430;7414
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;Google;4;4;3600;BUS;7245-10;430;7414
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;1;365;WALK;;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;2;897;BUS;3754-10;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;3;0;WALK;;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;4;2280;SUBWAY;METRÔ L3;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;5;0;WALK;;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;6;784;SUBWAY;METRÔ L1;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;7;0;WALK;;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;8;1620;SUBWAY;METRÔ L5;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;1;9;139;WALK;;748;6853
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;1;414;WALK;;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;2;877;BUS;3766-10;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;3;1190;WALK;;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;4;2280;SUBWAY;METRÔ L3;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;5;0;WALK;;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;6;784;SUBWAY;METRÔ L1;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;7;0;WALK;;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;8;1620;SUBWAY;METRÔ L5;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;2;9;139;WALK;;748;6903
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;1;365;WALK;;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;2;940;BUS;2708-10;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;3;108;WALK;;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;4;2280;SUBWAY;METRÔ L3;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;5;0;WALK;;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;6;784;SUBWAY;METRÔ L1;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;7;0;WALK;;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;8;1620;SUBWAY;METRÔ L5;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;3;9;139;WALK;;748;6958
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;4;1;365;WALK;;430;9292
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;4;2;4308;BUS;3686-10;430;9292
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;4;3;22;WALK;;430;9292
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;4;4;3975;BUS;5300-10;430;9292
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:43;Google;4;5;78;WALK;;430;9292
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;1;1;664;WALK;;748;5076
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;1;2;930;BUS;6960-10;748;5076
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;1;3;141;WALK;;748;5076
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;1;4;1260;RAIL;CPTM L09;748;5076
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;1;5;355;WALK;;748;5076
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;1;6;910;BUS;177H-10;748;5076
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;1;7;54;WALK;;748;5076
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;2;1;743;WALK;;748;5132
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;2;2;887;BUS;6027-10;748;5132
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;2;3;141;WALK;;748;5132
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;2;4;1260;RAIL;CPTM L09;748;5132
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;2;5;355;WALK;;748;5132
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;2;6;910;BUS;177H-10;748;5132
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;2;7;54;WALK;;748;5132
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;1;743;WALK;;765;4870
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;2;670;BUS;6118-10;765;4870
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;3;246;WALK;;765;4870
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;4;1440;RAIL;CPTM L09;765;4870
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;5;0;WALK;;765;4870
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;6;140;SUBWAY;METRÔ L4;765;4870
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;7;49;WALK;;765;4870
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;8;676;BUS;177H-10;765;4870
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:43;Google;3;9;54;WALK;;765;4870
